OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_641	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma	
OTU_642	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
OTU_643	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
OTU_644	Fungi	Mucoromycota	Endogonomycetes	Gs22			
OTU_645	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Coltricia	Coltricia perennis
OTU_646	Fungi	Ascomycota					
OTU_647	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	
OTU_648	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_649	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Kabatiella	
OTU_650	Fungi						
OTU_651	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_652	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_653	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	
OTU_654	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	
OTU_655	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae		
OTU_656	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
OTU_657	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
OTU_658	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_659	Fungi	Ascomycota	Dothideomycetes				
OTU_660	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_661	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_662	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	
OTU_663	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	
OTU_664	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Cephalotheca	
OTU_665	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_666	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	
OTU_667	Fungi	Ascomycota	Eurotiomycetes				
OTU_668	Fungi	Ascomycota					
OTU_669	Fungi	Ascomycota	Leotiomycetes				
OTU_670	Fungi	Ascomycota					
OTU_671	Fungi	Ascomycota	Dothideomycetes				
OTU_672	Fungi	Ascomycota	Gs35	Gs35			
OTU_673	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_674	Fungi	Basidiomycota	Agaricomycetes				
OTU_675	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Volutella	
OTU_676	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae		
OTU_677	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_678	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_679	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces sp 
OTU_680	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	
OTU_681	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_682	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_683	Fungi	Ascomycota					
OTU_684	Fungi						
OTU_685	Fungi	Basidiomycota	Cystobasidiomycetes				
OTU_686	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	
OTU_687	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_688	Fungi	Ascomycota					
OTU_689	Fungi						
OTU_690	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae		
OTU_691	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	
OTU_692	Fungi	Ascomycota					
OTU_693	Fungi	Basidiomycota	Agaricomycetes	Cantharellales			
OTU_694	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chloridium	
OTU_695	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_696	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_697	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Helvella	
OTU_698	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_699	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU_700	Viridiplantae	Chlorophyta					
OTU_701	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_702	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_703	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	
OTU_704	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	
OTU_705	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_706	Fungi	Ascomycota					
OTU_707	Fungi	Ascomycota	Sordariomycetes				
OTU_708	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_709	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_710	Fungi	Basidiomycota					
OTU_711	Fungi						
OTU_712	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	
OTU_713	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_714	Fungi	Ascomycota					
OTU_715	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_716	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_717	Fungi	Ascomycota					
OTU_718	Fungi	Basidiomycota	Microbotryomycetes				
OTU_719	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_720	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_721	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	
OTU_722	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_723	Fungi	Rozellomycota	Incertae_sedis				
OTU_724	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_725							
OTU_726	Fungi	Mucoromycota	Endogonomycetes	Gs22			
OTU_727	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_728	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_729	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_730	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_731	Fungi	Ascomycota					
OTU_732	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	
OTU_733	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
OTU_734	Fungi						
OTU_735	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_736	Fungi	Ascomycota	Dothideomycetes	Venturiales			
OTU_737	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	
OTU_738	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_739	Fungi	Basidiomycota	Agaricomycetes				
OTU_740	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_741	Fungi						
OTU_742	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae		
OTU_743	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_744	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_745	Fungi	Ascomycota					
OTU_746	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Lasiosphaeria	Lasiosphaeria lanuginosa
OTU_747	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_748	Fungi	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	
OTU_749	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	
OTU_750	Fungi	Ascomycota	Dothideomycetes				
OTU_751	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	
OTU_752							
OTU_753	Fungi	Ascomycota					
OTU_754	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_755	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU_756	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_757	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_758	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_759	Fungi						
OTU_760	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
OTU_761	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	
OTU_762	Fungi	Ascomycota					
OTU_763	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_764	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_765	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_766	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_767	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	
OTU_768	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_769	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_770	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_771	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_772	Fungi	Ascomycota					
OTU_773	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_774	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_775	Fungi	Ascomycota					
OTU_776	Fungi	Ascomycota	Gs35				
OTU_777	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	
OTU_778	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
OTU_779	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_780	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_781	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus
OTU_782	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	
OTU_783	Fungi						
OTU_784	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	
OTU_785	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU_786	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	
OTU_787	Fungi	Ascomycota					
OTU_788	Fungi	Ascomycota	Sordariomycetes				
OTU_789	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
OTU_790	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_791	Fungi						
OTU_792	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU_793	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_794	Fungi						
OTU_795	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaea	
OTU_796	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	
OTU_797	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
OTU_798	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_799	Fungi						
OTU_800	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_801	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_802	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_803	Fungi	Ascomycota					
OTU_804	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	
OTU_805	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_806	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_807	Fungi	Basidiomycota	Microbotryomycetes				
OTU_808	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
OTU_809	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_810	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_811	Fungi	Ascomycota	Dothideomycetes				
OTU_812	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	
OTU_813	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_814	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_815	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
OTU_816	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_817	Fungi	Ascomycota	Dothideomycetes				
OTU_818	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae		
OTU_819	Fungi	Mucoromycota	Mucoromycetes	Mucorales			
OTU_820	Fungi	Ascomycota					
OTU_821	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	
OTU_822	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	
OTU_823	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pseudaleuria	
OTU_824	Fungi	Mucoromycota	Mucoromycetes	Mucorales			
OTU_825	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_826	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_827	Fungi	Ascomycota	Gs37	Gs37			
OTU_828	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_829	Fungi	Ascomycota					
OTU_830	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
OTU_831	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_832	Fungi	Ascomycota	Sordariomycetes				
OTU_833	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Pseudocraterellus	
OTU_834	Fungi	Ascomycota					
OTU_835	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	
OTU_836	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_837	Fungi						
OTU_838	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Tubaria	
OTU_839	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
OTU_840	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_841	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_842	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_843	Fungi	Ascomycota					
OTU_844	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_845	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_846	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_847	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_848	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU_849							
OTU_850	Fungi	Ascomycota	Sordariomycetes				
OTU_851	Fungi						
OTU_852	Viridiplantae	Chlorophyta					
OTU_853	Fungi	Ascomycota	Lecanoromycetes	Lecanorales			
OTU_854	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_855	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	
OTU_856	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_857	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_858	Viridiplantae	Chlorophyta					
OTU_859	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	
OTU_860	Fungi	Ascomycota					
OTU_861	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
OTU_862	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	
OTU_863	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_864	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_865	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_866	Fungi						
OTU_867	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
OTU_868	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_869	Fungi						
OTU_870	Fungi	Chytridiomycota					
OTU_871	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_872	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_873	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_874	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_875	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	
OTU_876	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	
OTU_877	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_878	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Pseudoplectania	
OTU_879	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	
OTU_880	Fungi	Ascomycota	Dothideomycetes				
OTU_881	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	Leccinellum corsicum
OTU_882	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	
OTU_883	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_884	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_885	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_886	Fungi	Ascomycota					
OTU_887	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_888	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	
OTU_889	Fungi	Basidiomycota	Gs27	Gs27			
OTU_890	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_891	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_892	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_893	Fungi	Basidiomycota					
OTU_894	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_895	Fungi	Ascomycota					
OTU_896	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_897	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_898	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_899	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_900	Fungi	Ascomycota					
OTU_901	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	
OTU_902	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_903	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_904	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_905	Fungi	Ascomycota	Leotiomycetes				
OTU_906	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	
OTU_907	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	
OTU_908	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_909	Fungi						
OTU_910	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_911	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	
OTU_912	Fungi	Basidiomycota					
OTU_913	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales			
OTU_914	Fungi						
OTU_915	Fungi	Ascomycota	Dothideomycetes				
OTU_916	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_917	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_918	Fungi	Ascomycota					
OTU_919	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_920	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_921	Fungi						
OTU_922	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	
OTU_923	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales			
OTU_924	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	
OTU_925	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_926	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_927	Fungi	Ascomycota	Sordariomycetes				
OTU_928	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_929	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
OTU_930	Fungi						
OTU_931	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_932	Fungi	Basidiomycota	Cystobasidiomycetes				
OTU_933	Fungi	Basidiomycota	Agaricomycetes	Trechisporales			
OTU_934	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae		
OTU_935	Fungi	Ascomycota	Leotiomycetes				
OTU_936	Fungi						
OTU_937	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Filobasidiella	
OTU_938	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_939	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
OTU_940	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_941	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	
OTU_942	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_943	Fungi	Mucoromycota	Umbelopsidomycetes	Gs23			
OTU_944	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_945	Fungi	Ascomycota					
OTU_946	Fungi	Rozellomycota					
OTU_947	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_948	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_949	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_950	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_951	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_952	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_953	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Hyphopichia	
OTU_954	Fungi	Basidiomycota	Cystobasidiomycetes				
OTU_955	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_956	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae		
OTU_957	Fungi	Ascomycota					
OTU_958	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_959	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	
OTU_960	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_961	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Lapidomyces	
OTU_962	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	
OTU_963	Fungi	Basidiomycota	Tremellomycetes				
OTU_964	Fungi	Ascomycota	Dothideomycetes				
OTU_965	Fungi	Ascomycota					
OTU_966	Fungi	Rozellomycota					
OTU_967	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
OTU_968	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_969	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_970	Fungi						
OTU_971	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_972	Fungi	Ascomycota	Pezizomycetes				
OTU_973	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_974	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_975	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_976	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	
OTU_977	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
OTU_978	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	
OTU_979	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_980	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_981	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala moniliae
OTU_982	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_983	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_984	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	
OTU_985	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_986	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_987	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_988	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_989	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Kalmusia	
OTU_990	Fungi	Basidiomycota	Agaricomycetes				
OTU_991	Fungi	Ascomycota					
OTU_992	Fungi	Basidiomycota	Agaricomycetes	Boletales	Pisolithaceae	Pisolithus	
OTU_993	Fungi						
OTU_994	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_995	Fungi	Basidiomycota					
OTU_996	Fungi	Ascomycota					
OTU_997	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	
OTU_998							
OTU_999	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
